SalesID,CarID,SellPrice
192,595,30335.67
311,1902,35706.58
139,643,25610.49
390,1750,21577.84
726,1574,37107.13
91,171,44221.2
222,605,17829.34
416,1589,15067.42
673,1827,27417.2
119,1703,32719.32
473,2085,41329.22
315,1382,31025.88
245,648,35737.67
287,1872,40904.33
410,673,31882.51
629,532,44130.47
52,2144,24259.25
17,2451,39877.53
59,24,36981.75
107,664,31179.4
133,2081,38971.07
800,782,27184.16
350,1304,39633.51
497,2041,37622.36
624,1123,34979.67
689,1627,32161.56
664,927,38591.59
218,1468,33602.68
232,718,33221.97
494,853,39505.09
556,716,36669.95
65,2216,42201.45
115,732,25496.46
72,2133,25061.61
554,840,19633.53
538,1834,15057.08
754,1499,26739.56
99,755,40623.24
593,2064,21152.69
77,918,18870.87
213,1174,31929.41
425,2120,22067.29
404,1830,18727.58
652,70,26115.04
394,1376,33418.14
454,250,39048.65
765,1782,41657.64
729,390,23224.57
441,842,38766.88
631,1157,30558.39
140,2051,18377.66
78,1868,18480.37
529,1698,34355.45
759,1935,27647.55
219,1654,18517.14
623,1626,18560.64
756,592,20303.02
97,1726,16161.85
123,593,40754.04
273,2227,32674.47
417,995,30074.31
649,703,34705.79
335,1946,27839.37
782,1104,42549.89
258,1344,19966.76
297,1793,41422.53
142,1437,26555.7
195,1233,29606.01
682,970,15548.71
540,1967,37346.19
714,2380,38653.95
260,1748,25955.93
431,1320,44425.88
439,406,25401.19
530,266,37966.56
636,1521,18166.25
687,1090,33071.59
702,1537,37386.6
704,2299,15922.08
302,188,30111.51
612,153,18945.79
737,897,21439.79
713,26,42007.18
759,2139,28842.15
383,1300,19025.41
690,2384,35054.21
147,2235,35677.83
29,1083,43014.86
586,608,22648.51
493,860,40972.09
573,1970,15658.28
218,2086,44925.01
516,721,41752.52
228,835,26119.82
264,794,39269.01
705,815,35336.35
671,197,23617.18
83,976,39540.77
762,1443,16624.29
486,2068,15154.18
457,625,21749.99
443,2377,43333.27
684,300,33319.88
686,973,33419.12
487,286,33667.01
225,2484,17339.87
646,1814,44692.86
205,960,16134.86
47,844,25540.88
115,576,27035.56
724,75,42040.22
247,1678,29633.4
251,31,35629.73
175,1226,17861.47
66,1922,16390.81
440,491,15026.02
356,556,32000.89
376,1230,41148.62
253,1767,39331.91
246,13,40478.77
478,1983,44323.37
17,875,15475.99
150,2118,38581.86
272,1660,28907.39
34,1892,33732.35
279,599,35398.48
517,315,16314.02
260,1648,25112.85
603,2355,15814.81
377,737,41939.95
643,824,20951.58
425,1197,30143.69
581,336,18225.1
305,2359,21497.12
147,181,37921.22
527,1448,15878.35
456,690,44498.3
409,1954,22322.69
358,626,28130.19
602,1862,38870.63
754,1057,17167.8
528,905,31792.07
221,1665,29892.1
662,362,26254.49
369,1135,24253.09
2,749,38919.59
429,1741,21184.58
20,1052,44878.19
208,814,41834.76
117,2354,22423.99
149,1277,25918.76
800,1663,38562.45
485,847,20926.71
798,425,44880.04
314,312,33388.75
308,1891,21017.01
320,1676,38310.91
62,1153,40657.32
86,1695,19844.2
788,1362,42907.38
581,1474,27230.92
447,2116,18771.96
181,350,29776.98
1,2466,34956.86
306,1867,21854.73
339,1565,43953.12
422,2240,34107.79
468,859,24154.91
448,2172,19965.83
92,1453,33732.18
705,754,40228.5
158,1973,18860.24
306,1686,29858.48
235,192,29775.99
618,967,24180.59
296,1778,40251.31
798,157,31357.04
188,2042,23143.99
247,923,37822
640,1808,17622
382,1142,31042.74
504,1707,33147.76
290,1798,29168.43
787,83,33706.32
222,2061,15727.39
268,354,33388.76
393,653,41135.9
727,2411,34601.56
563,545,28973.28
525,2182,19450.92
435,1992,44134.42
653,1206,15671.09
556,729,28286.44
473,1500,40333.67
335,1138,31285.11
113,779,34265.37
388,1937,27997.27
430,764,28944.91
384,358,26305.23
31,1516,27381.81
409,2385,30756.22
749,1030,19336.8
347,1987,27523.38
120,1369,25058.69
83,1407,19361.58
666,2298,42506.19
355,497,20637.97
518,2485,33153.73
734,1379,25058.23
226,1999,16444.06
280,2169,26155.35
245,1957,22837.74
646,1879,25590.14
397,1301,27853.79
501,998,43796.35
158,2463,34189.73
507,2102,26568.12
51,1202,29073.59
141,2121,44686.5
548,1231,26027.49
770,1601,21772.28
596,1280,30166.59
289,691,23026.85
511,543,25452.61
256,1857,30258.28
611,1278,20009.27
637,1456,17271.93
569,1165,31616.93
715,365,16754.98
678,1693,40948.26
345,1022,15074.52
644,594,31291.49
590,439,24503.3
767,2206,29996.73
539,765,21859.82
396,1906,42349.41
550,2037,18308.4
715,1790,35499
209,2046,22547.64
139,1878,15925.07
796,2398,22071.03
508,1332,31501.29
300,1483,22756.67
13,277,18016.65
761,1673,44348.3
448,5,30849.27
55,2490,29888.37
195,1539,25641.41
800,977,38949.75
682,2044,25430.49
454,1269,21879.34
518,1335,27642.73
78,1700,16389.26
545,953,16114.31
30,811,44288.95
706,957,30534.21
511,507,16449.33
711,717,21194.27
475,1637,23664.21
744,1986,36162.19
353,2325,38845.92
617,946,39240.19
650,1966,17606.46
313,535,23091.42
550,1374,18969.3
380,369,31183.19
739,1386,39925.23
336,381,42291.14
658,596,35363.97
255,156,19451.21
122,255,35076.12
605,2426,17854.13
51,203,31183.39
467,306,39379.16
592,1044,20338.87
627,672,42664.09
372,886,44997.2
633,1180,25856.26
543,940,36746.53
313,1141,28834.7
46,1002,30579.63
504,775,27220.12
39,2431,37836.7
708,2293,28105.21
91,1487,36347.63
574,684,39718.04
53,1093,20985.67
417,195,20500.45
689,287,30293.67
56,1712,43286.59
421,1971,28840.82
50,2040,31489.9
327,841,38503.41
349,1227,30018.39
702,2407,17619.36
176,640,37874.08
112,400,25627.05
266,321,29165.96
175,1684,42041.35
769,2362,34798.44
479,132,24577.89
221,1112,25331.76
548,1024,29991.81
160,911,43421.55
581,1685,37044.51
724,2387,37417.24
510,1650,34071.7
456,2230,26963.42
166,183,27380.01
74,1580,29039.43
781,1134,39568.04
599,1183,31858.04
532,623,41235.09
385,371,17271.6
477,1854,16305.99
344,10,28315.39
165,1873,40737.34
58,1965,37195.82
451,1792,34705.67
780,2193,23406.45
702,647,30387.68
399,922,15517.77
631,1050,37879.09
303,1721,18394.67
700,1644,33012.94
105,1850,15798.84
104,198,31544.71
431,48,41855.94
345,1240,14010.51
141,1218,32502.4
268,669,33440.14
615,158,25665.75
767,449,26800.91
2,35,22902.05
520,637,27617.87
344,1557,42068.76
601,1397,25344.51
634,2098,44062.41
508,2151,21165.93
208,242,17277.2
275,903,38224.81
548,2180,29421.84
157,413,26794.14
793,566,31653.66
659,2007,26233.48
345,273,39433.35
515,1998,17096.96
591,432,26358.73
2,961,23282.67
247,205,40246.61
109,1166,25167.49
218,724,17041.7
226,232,38966.06
55,1096,29982.92
187,72,20988.36
228,827,35785.24
596,270,20144.57
750,1523,31470.75
183,2214,44385.3
370,140,38055.8
464,1038,37511.32
274,2477,32123.33
140,37,31527.3
439,589,35567.32
555,1804,40335.86
521,2188,37848.16
409,2108,41799.42
73,1182,34929.74
404,2422,36896.21
341,2349,30098.36
685,2307,23626.47
284,317,18500.53
457,836,24219.72
728,2346,39246.75
32,1984,37737.29
126,1819,26624.03
532,1251,30148.41
497,1328,32880.32
47,1934,31069.09
662,1185,41331.75
295,6,37743.96
318,1490,21916.3
684,1003,26224.03
642,1489,35281.78
89,845,30209.54
168,2162,43668.54
132,935,43995.31
689,1403,40913.48
745,349,22636.71
341,1087,30478.9
684,823,20401.66
24,1392,37406.02
203,713,29805.5
417,1111,29743.21
606,1262,20065.69
615,1802,25931.96
112,1076,41665.59
704,1436,22462.66
37,1674,25037.07
654,929,30873.29
612,2072,16791.08
235,1524,28080.42
49,641,36425.96
618,2187,36848.65
625,1871,29920.87
210,1592,29571.34
726,1190,18302
699,1784,19099.47
796,1147,18465.38
419,314,31724.5
738,443,14268.86
435,2499,21625.49
305,1950,25168.22
734,1621,20186.58
785,584,42648.04
197,1515,44917.83
564,2368,22685.43
461,1715,41549.66
325,898,39573.06
124,359,38109.37
733,2071,24837.29
264,2063,15605.42
692,2481,27207.88
241,1291,42335.93
478,2112,39981.07
642,2337,24298.72
566,2286,41533.99
781,2292,35594.27
142,2080,39411.58
452,1614,16952.54
137,453,33114.76
73,423,33043.44
639,1560,31527.66
600,239,40092.25
217,1343,42205.69
224,438,37904.18
131,1460,42841.79
22,2091,15731.14
45,186,40835.32
625,2156,29875.31
798,1528,19022.65
559,1768,17674.93
62,222,33760.31
758,2150,15931.16
61,303,40391.35
719,402,41286.91
45,272,19473.19
112,1265,31008.11
761,1571,36621.73
390,912,31066.42
432,1543,39140.41
307,708,19352.18
706,496,15807.83
350,727,20714.53
691,885,29727.75
429,1215,36625.53
164,2375,33386.82
391,1336,44405.56
238,1504,36964.82
121,2137,26969.08
220,1347,28366.35
731,2352,35986.84
86,1885,17935.71
209,107,40924.03
507,909,37252.03
364,1956,17266.05
525,583,20383.65
404,1554,37830.08
330,1378,40220.81
476,1996,21988.5
89,2262,31835.09
1,857,21846.47
544,487,29386.29
37,32,26590.16
409,913,34680.36
146,1082,18133.1
403,262,33691.23
173,1175,38165.08
436,1151,32226.94
610,930,17030.21
449,854,26194.06
757,1670,32638.09
221,861,29914.93
18,2154,42378.24
781,551,40169.08
415,1975,41275.25
223,2421,20805.13
12,867,15647.01
696,150,30280.76
573,1250,43736.7
408,1832,34559.09
129,352,43208.17
349,1081,18872.79
417,792,27266.02
53,1364,35311.23
295,1845,20542.41
574,1314,27374.45
709,895,21730.08
230,1855,31037.44
573,1564,35555.95
417,1054,29336.16
535,671,44671.55
110,639,43881.95
517,730,18960.21
17,699,41182.8
91,1282,34187.76
724,221,40551.98
601,201,15070.19
2,1337,18721.38
9,2476,17622.87
112,579,42419.89
758,863,18603.28
189,480,17585.89
235,1201,18135.57
381,472,41496.95
219,1525,42938.07
302,1903,44206.1
726,1433,28567.78
37,1691,35305.43
61,2130,42724.74
590,288,23553.49
376,297,36529.44
582,1113,35856.67
732,2004,36617.25
354,819,42400.96
514,1431,17346.59
600,1787,31551.97
550,1717,42110.39
486,2127,25530.57
272,1438,34431.9
268,1178,29823.57
270,2470,20289.34
147,952,40420.02
708,2408,33272.73
693,986,25021.52
337,1,43193.63
567,1683,39438.13
298,1290,39720.94
2,2129,28538.68
198,739,41915.94
154,1818,38528.08
277,1458,28269.11
738,225,15812.37
510,475,35498.82
62,2123,37071.59
389,612,25433.78
720,1997,31400.26
184,833,17423.11
448,1604,34539.34
470,2404,43889.3
32,969,21447.76
704,2452,17501.64
356,39,40938.22
722,2241,29198.89
74,452,17859.1
337,2047,17333.37
238,389,17960.15
137,125,37601.6
520,2194,15738.1
3,709,16082.53
632,91,20969.49
231,180,41397.57
419,1856,18181.54
666,281,43909.38
631,609,36811.87
502,110,22668.91
578,162,39853.51
243,1351,26096.39
407,1047,25349.26
621,217,40273.61
619,728,28092.68
189,2076,33752.89
455,2295,17318.98
651,1009,18908.48
697,41,26056.29
540,1260,21686.92
137,2358,16113.68
390,241,21578.6
64,531,43153.31
48,1852,32611.62
309,2343,20310.32
189,1753,38669.3
291,1942,36315.78
500,228,20675.47
620,1089,21253.5
522,383,24400.8
396,2232,34423.21
223,1894,36012.34
438,868,19704.3
93,1309,24825.73
468,311,21871.44
196,2001,19910.13
284,689,27319.41
738,619,30974.85
368,1321,26650.09
612,2100,23784.22
796,1100,22603.1
570,1341,30632.15
643,1511,40893
27,865,38823.13
466,2442,31714.14
69,2122,30242.71
207,1058,17561.39
656,1705,40739.57
497,247,28737.14
137,1620,41549.5
620,1701,27230.06
326,108,23557.09
796,924,40605.33
717,117,33015.7
425,1390,44052.02
552,1118,36784.03
357,2460,28039.72
723,167,41642.15
761,1110,15993.24
454,1507,19953.46
141,2480,32801.11
594,871,28471.34
644,541,29896.34
480,76,21064.46
312,971,39127.51
476,1617,21097.6
582,1533,42706.08
214,645,19986.3
411,1067,19710.56
600,1624,31226.76
323,735,32641.85
217,2350,24385.09
64,1373,20919.32
282,1429,30106.67
183,2335,15795.33
54,1647,18499.35
536,1306,24666.33
173,130,39335.95
672,2336,35688.85
213,1925,33290.37
397,1641,32926.18
288,1883,37979.57
347,846,39649.27
496,1198,26073.8
266,1890,28137.64
186,440,40381.65
698,617,36400.37
783,2280,32857.9
219,2265,31253.42
217,2277,34052.51
248,1094,15895.67
149,514,16762.78
384,2163,29543.22
402,1186,33377.84
385,2128,26010.7
592,409,25072.55
702,2330,40414.95
587,1953,44844.78
36,229,24320.67
394,2366,41170.76
355,2,21045.08
62,1606,25996.1
141,2229,34446.67
154,488,24387.29
567,1478,28466.18
591,554,21407.99
372,2213,36217.87
529,1353,28546.93
770,71,32740.69
97,988,27622.67
507,1816,30933.89
609,1530,28606.87
17,1631,44771.8
520,356,41977.29
247,2342,38701.2
21,151,44672.83
553,2412,30384.03
131,1749,27347.94
675,2204,16074.18
148,11,19559
91,1475,39670.31
716,1060,30546.36
499,236,44755.29
132,1077,28740.3
488,620,42001.37
159,208,23273.72
665,1682,41870.01
690,444,16442.66
265,908,26013.89
694,877,43028.53
611,1570,17638.51
271,975,29504.29
513,2450,22486
375,2143,14272.09
659,1603,30179.21
96,1751,33536.18
589,477,23691.34
190,63,29153.64
789,582,41200.81
169,1880,35972.86
762,2075,19609.46
741,1319,24931.44
480,434,26786.63
745,193,30251.36
192,20,36054.46
679,1738,39216.5
186,135,42612.4
525,1704,41159.16
530,2496,28708.94
341,212,38490.98
479,1657,20819.26
125,2357,21975.32
406,1181,41781.28
538,1586,29640.17
398,1317,42790.33
723,879,39795.53
343,215,34244.1
702,1268,39456.69
117,2166,29357.8
134,2427,18443.93
489,42,15489.08
673,2268,39387.88
490,398,24343.66
795,1212,18581.6
703,2050,19703.93
339,329,44922.97
199,2015,22129.09
750,557,26208.02
628,2282,29611.78
496,1263,33912.75
438,981,27357.28
249,245,27610.71
101,1428,40888.28
376,1279,19026.93
74,1821,26978.75
486,455,28606.41
539,325,13907.57
422,1172,25421.37
38,799,19905.47
540,904,39538.14
470,323,38338.4
751,148,42398.18
666,707,19533.04
335,817,20596.36
46,214,24788.21
278,2461,39370.79
711,1098,16480.02
291,1669,29397.83
715,1572,21053.7
544,692,26085.09
215,1273,29031.41
204,2173,22859.18
115,806,25683.82
353,611,19550.95
92,483,22807.6
252,437,38731.22
706,1815,37701.53
25,1904,34604.19
573,1308,23765.88
233,1766,38972.94
575,759,25186.11
407,522,34030.57
358,1179,37753.96
604,2332,43375.19
633,2148,17858.07
215,178,23265.9
270,1492,18434.25
391,2453,19823.15
46,1556,30613.53
49,797,39043.42
236,1714,34313.26
620,1084,33097.03
311,1874,44345.98
190,561,17249.88
586,1732,42478.08
596,2031,29207.73
167,2424,19080.93
470,1092,20887.93
654,1424,21712.09
646,177,35841.22
118,1828,32446.91
61,1920,18896.65
648,1121,23023.74
330,783,32992.16
285,1824,20528.34
301,1909,21084.55
775,683,24936.47
7,351,23155.93
461,2305,22221.59
326,1452,38248.35
193,1785,19779.05
415,1221,34900.87
407,1933,28660.75
209,712,29618.2
170,1681,37559.85
719,2251,33971
289,2430,21315.7
27,983,34083.03
413,1562,42949.66
102,702,27745.65
189,2495,39378.29
7,1232,44893.96
695,2106,26175.79
387,1823,21750.94
82,1170,19626.08
53,408,36593.49
38,109,36223.79
798,2441,19676.05
775,1801,29334.15
36,226,21428.98
567,1305,24843.9
769,237,35858.55
478,1441,39768.54
156,2406,44015.72
140,103,23066
266,2285,36363.53
777,96,21007.13
720,393,25547.89
609,1334,19186.54
257,573,17153.1
598,668,37053
186,2208,39539.83
621,618,21258.13
435,1806,27612.73
626,2032,33032.02
459,82,20016.98
22,2316,44794.11
618,931,32374.76
246,1045,36178.65
394,1114,41786.27
218,1032,39857.41
621,1299,33109.55
618,1006,37453.63
148,1018,40691.66
169,511,40570.68
704,231,36770.21
6,2372,35481.3
127,1442,33011.2
105,1503,33444.88
199,2328,16845.57
227,1585,20848.76
605,2034,42945.92
431,1074,40387
44,800,19373.16
411,1629,27843.89
196,688,24690.48
507,1747,26828.14
445,1454,16052.12
335,538,36691.33
242,58,27459
618,655,18078
222,1847,23304.44
570,139,24094.51
195,498,44303.22
122,2103,38541.72
583,284,39075.45
455,378,34685.93
682,1219,26392.02
510,568,38497.18
228,1993,25359.96
499,546,27113.62
18,1021,28825.48
775,57,29767.64
342,1628,16177.07
668,1065,19993.46
200,513,44275.58
754,1870,29173.73
551,1449,33503.8
238,1318,36985.65
440,1070,29392.14
315,1884,22971.99
353,328,39951.56
196,69,30938.63
118,1752,35043.37
618,787,22234.69
220,808,33233.43
421,1056,41862.56
665,2225,22070.55
388,1519,37820.08
83,319,40666.7
50,1928,34232.26
277,1241,29581.31
421,34,40643.08
233,1605,42639.33
370,1387,31606.95
41,758,25658.49
95,678,32723.4
219,1405,29765.68
292,95,21776.63
403,1978,18085.02
154,2065,22182.07
312,1859,42992.28
496,2239,25953.35
39,4,41365.6
686,101,44722.75
3,2092,43443.54
311,1930,18776.72
14,1968,32833.89
644,2418,35381.41
474,1608,29302.89
399,1204,19564.29
515,1167,27862.45
84,979,42074.16
326,1895,22734.98
500,17,26080.86
706,789,34078.58
642,1160,27671.9
84,964,37918.61
417,2105,28855.1
280,66,34252.66
415,2321,38326.25
227,489,25638.05
39,1550,22568.97
139,79,33210.38
252,2276,20447.11
439,1927,26107.91
476,494,20248.46
460,529,32813.28
378,1220,26536.47
672,2482,32152.48
586,1259,32656.19
471,598,32842.61
118,996,19305.01
605,1716,22730.87
446,503,23961.02
427,843,24960.36
605,1426,34430.31
659,2425,21106.93
604,412,42782.1
379,2043,42167.92
297,2073,25208.66
354,1962,18478.89
51,1085,40649.36
261,502,28506.33
335,1412,27258.53
84,1217,23859.98
289,1046,34340.42
742,1223,28603.62
778,1323,29933.16
593,602,23384.92
494,14,23555.12
22,1509,29740.14
91,238,23957.71
678,2494,30455.6
788,1399,16003.37
403,2212,35222.67
556,2258,41980.38
494,340,20821.23
412,2183,40694.01
716,1035,44546.61
354,1171,39226.84
209,1846,21092.17
16,1915,25075.55
551,563,28319.91
787,2228,22335.2
309,826,20895.7
560,893,17111.62
520,2271,34534.93
546,2382,26938.05
130,116,35478.75
32,2024,43656.08
253,851,29429.35
393,2290,32473.05
720,1346,43101.67
267,430,42698.68
154,1208,25288.58
586,2252,30849.95
277,265,25452.84
328,889,20880.69
734,1969,23726.33
292,1544,31366.52
639,1578,31972.62
558,448,24641.04
294,710,17374.52
322,1389,34236.46
300,521,25567.95
729,1069,26601.57
426,1416,32259.83
236,748,44869.73
89,925,32535.09
79,1061,40702.41
249,113,43885.74
99,2447,19566.92
145,1642,25479.75
159,2467,26500.76
261,1184,18727.46
34,1289,42079.75
535,520,33906.77
179,1257,40607.62
330,404,30588.19
507,1143,26633.82
557,339,20463.91
407,1977,42923.06
541,1410,16280.97
418,945,39473.88
299,233,39419.11
378,1017,34721.33
224,460,35939.09
613,1865,36958.73
390,1195,17097.85
783,199,18402.92
279,1639,39629.36
2,527,37094.05
57,770,32789.2
518,2478,43517.44
393,674,22260.94
325,1697,27907.47
547,1786,33760.95
381,476,30981.13
650,2381,25364.98
203,2237,39702.61
674,1417,38863.68
206,614,37415.67
14,820,22202.91
793,1743,30289.87
20,2030,26880.4
684,433,43744.13
360,682,38308.47
458,523,17207.78
773,163,33584.08
736,307,26227.07
760,1059,22899.6
628,129,37613.78
97,585,19090.47
577,1189,37562.79
793,267,19074.57
